          18
 Energy:  -72.1725937000000     
 X  0.0000000E+00   14.50000      0.0000000E+00
 X  0.0000000E+00  0.0000000E+00   14.50000    
 X   14.50000       14.50000      0.0000000E+00
 X   14.50000      0.0000000E+00   14.50000    
 X  0.0000000E+00   14.50000       14.50000    
 X   14.50000       14.50000       14.50000    
 N  -0.1167800     -4.2560000E-02 -0.6244000    
 N   0.8459600     -0.6097000     -0.6563200    
 N   0.4660800       13.93876       2.628870    
 N   0.4630000      0.5586800       2.614590    
 N    2.501140       1.793630      0.1242800    
 N    1.912160       2.649470     -0.3085100    
 N    2.021100       5.652140      7.0830002E-02
 N    2.018090       5.397280       1.162680    
 N    1.933540       2.979840       4.996020    
 N    3.055700       2.982460       4.991960    
          18
 Energy:  -82.5273848000000     
 X  0.0000000E+00  0.0000000E+00  0.0000000E+00
 X   14.50000      0.0000000E+00  0.0000000E+00
 X  0.0000000E+00   14.50000      0.0000000E+00
 X  0.0000000E+00  0.0000000E+00   14.50000    
 X   14.50000       14.50000      0.0000000E+00
 X   14.50000      0.0000000E+00   14.50000    
 X  0.0000000E+00   14.50000       14.50000    
 X   14.50000       14.50000       14.50000    
 N  -0.1186600     -4.5490000E-02 -0.6302700    
 N   0.8396100     -0.6180200     -0.6637600    
 N   0.4644800       13.93761       2.634610    
 N   0.4622200      0.5595100       2.619360    
 N    2.509970       1.802130      0.1265600    
 N    1.912870       2.637320     -0.3122200    
 N    2.022100       5.663270      7.2829999E-02
 N    2.018940       5.404060       1.164790    
 N    1.932850       2.978450       4.996250    
 N    3.055630       2.981160       4.991850    
          18
 Energy:  -82.5339696000000     
 X  0.0000000E+00  0.0000000E+00  0.0000000E+00
 X   14.50000      0.0000000E+00  0.0000000E+00
 X  0.0000000E+00   14.50000      0.0000000E+00
 X  0.0000000E+00  0.0000000E+00   14.50000    
 X   14.50000       14.50000      0.0000000E+00
 X   14.50000      0.0000000E+00   14.50000    
 X  0.0000000E+00   14.50000       14.50000    
 X   14.50000       14.50000       14.50000    
 N  -0.1224700     -4.6080001E-02 -0.6342800    
 N   0.8376900     -0.6252500     -0.6689800    
 N   0.4633500       13.93674       2.638600    
 N   0.4616800      0.5601700       2.622700    
 N    2.517620       1.805790      0.1293000    
 N    1.911820       2.631230     -0.3158800    
 N    2.022810       5.670950      7.4309997E-02
 N    2.019550       5.408760       1.166060    
 N    1.932590       2.977470       4.996410    
 N    3.055340       2.980230       4.991770    
          18
 Energy:  -82.5363606000000     
 X  0.0000000E+00  0.0000000E+00  0.0000000E+00
 X   14.50000      0.0000000E+00  0.0000000E+00
 X  0.0000000E+00   14.50000      0.0000000E+00
 X  0.0000000E+00  0.0000000E+00   14.50000    
 X   14.50000       14.50000      0.0000000E+00
 X   14.50000      0.0000000E+00   14.50000    
 X  0.0000000E+00   14.50000       14.50000    
 X   14.50000       14.50000       14.50000    
 N  -0.1267400     -4.6750002E-02 -0.6387800    
 N   0.8355500     -0.6333700     -0.6748500    
 N   0.4620800       13.93575       2.643070    
 N   0.4610700      0.5609100       2.626460    
 N    2.526210       1.809890      0.1323700    
 N    1.910650       2.624380     -0.3199900    
 N    2.023610       5.679580      7.5970002E-02
 N    2.020240       5.414050       1.167490    
 N    1.932300       2.976360       4.996580    
 N    3.055030       2.979190       4.991670    
          18
 Energy:  -82.5433527000000     
 X  0.0000000E+00  0.0000000E+00  0.0000000E+00
 X   14.50000      0.0000000E+00  0.0000000E+00
 X  0.0000000E+00   14.50000      0.0000000E+00
 X  0.0000000E+00  0.0000000E+00   14.50000    
 X   14.50000       14.50000      0.0000000E+00
 X   14.50000      0.0000000E+00   14.50000    
 X  0.0000000E+00   14.50000       14.50000    
 X   14.50000       14.50000       14.50000    
 N  -0.1286100     -4.8990000E-02 -0.6435100    
 N   0.8308800     -0.6401000     -0.6806900    
 N   0.4607700       13.93642       2.647650    
 N   0.4604700      0.5600300       2.630360    
 N    2.536460       1.811920      0.1366700    
 N    1.907910       2.619660     -0.3252700    
 N    2.024440       5.688170      7.8290001E-02
 N    2.020970       5.419570       1.168190    
 N    1.932210       2.975220       4.996750    
 N    3.054510       2.978110       4.991560    
          18
 Energy:  -82.5444164000000     
 X  0.0000000E+00  0.0000000E+00  0.0000000E+00
 X   14.50000      0.0000000E+00  0.0000000E+00
 X  0.0000000E+00   14.50000      0.0000000E+00
 X  0.0000000E+00  0.0000000E+00   14.50000    
 X   14.50000       14.50000      0.0000000E+00
 X   14.50000      0.0000000E+00   14.50000    
 X  0.0000000E+00   14.50000       14.50000    
 X   14.50000       14.50000       14.50000    
 N  -0.1296900     -5.0269999E-02 -0.6462200    
 N   0.8281900     -0.6439700     -0.6840500    
 N   0.4600200       13.93680       2.650270    
 N   0.4601200      0.5595200       2.632610    
 N    2.542350       1.813090      0.1391400    
 N    1.906330       2.616940     -0.3283100    
 N    2.024910       5.693100      7.9620004E-02
 N    2.021390       5.422740       1.168590    
 N    1.932160       2.974570       4.996850    
 N    3.054210       2.977500       4.991500    
          18
 Energy:  -82.5496228000000     
 X  0.0000000E+00  0.0000000E+00  0.0000000E+00
 X   14.50000      0.0000000E+00  0.0000000E+00
 X  0.0000000E+00   14.50000      0.0000000E+00
 X  0.0000000E+00  0.0000000E+00   14.50000    
 X   14.50000       14.50000      0.0000000E+00
 X   14.50000      0.0000000E+00   14.50000    
 X  0.0000000E+00   14.50000       14.50000    
 X   14.50000       14.50000       14.50000    
 N  -0.1285100     -5.3690001E-02 -0.6500300    
 N   0.8219500     -0.6475000     -0.6884100    
 N   0.4590100       13.93766       2.653850    
 N   0.4596700      0.5585300       2.635700    
 N    2.548520       1.816690      0.1412400    
 N    1.905870       2.611360     -0.3311100    
 N    2.025580       5.699700      8.1309997E-02
 N    2.021990       5.426930       1.169100    
 N    1.931910       2.973680       4.996970    
 N    3.054010       2.976660       4.991390    
          18
 Energy:  -82.5499555000000     
 X  0.0000000E+00  0.0000000E+00  0.0000000E+00
 X   14.50000      0.0000000E+00  0.0000000E+00
 X  0.0000000E+00   14.50000      0.0000000E+00
 X  0.0000000E+00  0.0000000E+00   14.50000    
 X   14.50000       14.50000      0.0000000E+00
 X   14.50000      0.0000000E+00   14.50000    
 X  0.0000000E+00   14.50000       14.50000    
 X   14.50000       14.50000       14.50000    
 N  -0.1281200     -5.4800000E-02 -0.6512700    
 N   0.8199300     -0.6486400     -0.6898200    
 N   0.4586900       13.93794       2.655010    
 N   0.4595200      0.5582100       2.636700    
 N    2.550510       1.817850      0.1419200    
 N    1.905720       2.609550     -0.3320200    
 N    2.025800       5.701830      8.1850000E-02
 N    2.022180       5.428290       1.169270    
 N    1.931830       2.973390       4.997000    
 N    3.053940       2.976380       4.991360    
          18
 Energy:  -82.5529027000000     
 X  0.0000000E+00  0.0000000E+00  0.0000000E+00
 X   14.50000      0.0000000E+00  0.0000000E+00
 X  0.0000000E+00   14.50000      0.0000000E+00
 X  0.0000000E+00  0.0000000E+00   14.50000    
 X   14.50000       14.50000      0.0000000E+00
 X   14.50000      0.0000000E+00   14.50000    
 X  0.0000000E+00   14.50000       14.50000    
 X   14.50000       14.50000       14.50000    
 N  -0.1291900     -5.5849999E-02 -0.6536100    
 N   0.8178500     -0.6519200     -0.6925400    
 N   0.4580800       13.93726       2.657310    
 N   0.4592600      0.5588500       2.638670    
 N    2.552860       1.821670      0.1422300    
 N    1.906790       2.604590     -0.3327100    
 N    2.026240       5.706010      8.2319997E-02
 N    2.022580       5.430680       1.170010    
 N    1.931540       2.972840       4.997060    
 N    3.053980       2.975860       4.991260    
          18
 Energy:  -82.5530235000000     
 X  0.0000000E+00  0.0000000E+00  0.0000000E+00
 X   14.50000      0.0000000E+00  0.0000000E+00
 X  0.0000000E+00   14.50000      0.0000000E+00
 X  0.0000000E+00  0.0000000E+00   14.50000    
 X   14.50000       14.50000      0.0000000E+00
 X   14.50000      0.0000000E+00   14.50000    
 X  0.0000000E+00   14.50000       14.50000    
 X   14.50000       14.50000       14.50000    
 N  -0.1294600     -5.6109998E-02 -0.6542000    
 N   0.8173200     -0.6527400     -0.6932300    
 N   0.4579300       13.93709       2.657890    
 N   0.4592000      0.5590200       2.639170    
 N    2.553450       1.822630      0.1423100    
 N    1.907070       2.603340     -0.3328800    
 N    2.026350       5.707060      8.2439996E-02
 N    2.022680       5.431290       1.170190    
 N    1.931470       2.972700       4.997070    
 N    3.053990       2.975720       4.991240    
          18
 Energy:  -82.5546455000000     
 X  0.0000000E+00  0.0000000E+00  0.0000000E+00
 X   14.50000      0.0000000E+00  0.0000000E+00
 X  0.0000000E+00   14.50000      0.0000000E+00
 X  0.0000000E+00  0.0000000E+00   14.50000    
 X   14.50000       14.50000      0.0000000E+00
 X   14.50000      0.0000000E+00   14.50000    
 X  0.0000000E+00   14.50000       14.50000    
 X   14.50000       14.50000       14.50000    
 N  -0.1316500     -5.5960000E-02 -0.6557800    
 N   0.8173500     -0.6558400     -0.6950900    
 N   0.4575400       13.93661       2.659520    
 N   0.4590400      0.5595300       2.640590    
 N    2.556060       1.823770      0.1433500    
 N    1.906690       2.601500     -0.3341200    
 N    2.026670       5.709830      8.2769997E-02
 N    2.022990       5.432870       1.170520    
 N    1.931420       2.972330       4.997080    
 N    3.053890       2.975360       4.991150    
          18
 Energy:  -82.5547241000000     
 X  0.0000000E+00  0.0000000E+00  0.0000000E+00
 X   14.50000      0.0000000E+00  0.0000000E+00
 X  0.0000000E+00   14.50000      0.0000000E+00
 X  0.0000000E+00  0.0000000E+00   14.50000    
 X   14.50000       14.50000      0.0000000E+00
 X   14.50000      0.0000000E+00   14.50000    
 X  0.0000000E+00   14.50000       14.50000    
 X   14.50000       14.50000       14.50000    
 N  -0.1322300     -5.5909999E-02 -0.6562000    
 N   0.8173600     -0.6566600     -0.6955900    
 N   0.4574300       13.93648       2.659950    
 N   0.4590000      0.5596700       2.640970    
 N    2.556760       1.824070      0.1436300    
 N    1.906590       2.601020     -0.3344500    
 N    2.026750       5.710560      8.2860000E-02
 N    2.023070       5.433290       1.170610    
 N    1.931400       2.972230       4.997090    
 N    3.053870       2.975260       4.991120    
          18
 Energy:  -82.5559286000000     
 X  0.0000000E+00  0.0000000E+00  0.0000000E+00
 X   14.50000      0.0000000E+00  0.0000000E+00
 X  0.0000000E+00   14.50000      0.0000000E+00
 X  0.0000000E+00  0.0000000E+00   14.50000    
 X   14.50000       14.50000      0.0000000E+00
 X   14.50000      0.0000000E+00   14.50000    
 X  0.0000000E+00   14.50000       14.50000    
 X   14.50000       14.50000       14.50000    
 N  -0.1326800     -5.6729998E-02 -0.6576400    
 N   0.8159500     -0.6583400     -0.6970700    
 N   0.4571200       13.93694       2.661390    
 N   0.4588900      0.5592900       2.642280    
 N    2.559560       1.824140      0.1450200    
 N    1.905590       2.600430     -0.3359600    
 N    2.027040       5.712780      8.3410002E-02
 N    2.023370       5.434640       1.170480    
 N    1.931450       2.971910       4.997080    
 N    3.053720       2.974940       4.991020    
          18
 Energy:  -82.5560084000000     
 X  0.0000000E+00  0.0000000E+00  0.0000000E+00
 X   14.50000      0.0000000E+00  0.0000000E+00
 X  0.0000000E+00   14.50000      0.0000000E+00
 X  0.0000000E+00  0.0000000E+00   14.50000    
 X   14.50000       14.50000      0.0000000E+00
 X   14.50000      0.0000000E+00   14.50000    
 X  0.0000000E+00   14.50000       14.50000    
 X   14.50000       14.50000       14.50000    
 N  -0.1328300     -5.7000000E-02 -0.6581100    
 N   0.8154800     -0.6588900     -0.6975600    
 N   0.4570200       13.93709       2.661860    
 N   0.4588500      0.5591700       2.642700    
 N    2.560480       1.824150      0.1454800    
 N    1.905260       2.600240     -0.3364500    
 N    2.027130       5.713510      8.3590001E-02
 N    2.023470       5.435080       1.170440    
 N    1.931470       2.971810       4.997070    
 N    3.053670       2.974840       4.990980    
          18
 Energy:  -82.5571578000000     
 X  0.0000000E+00  0.0000000E+00  0.0000000E+00
 X   14.50000      0.0000000E+00  0.0000000E+00
 X  0.0000000E+00   14.50000      0.0000000E+00
 X  0.0000000E+00  0.0000000E+00   14.50000    
 X   14.50000       14.50000      0.0000000E+00
 X   14.50000      0.0000000E+00   14.50000    
 X  0.0000000E+00   14.50000       14.50000    
 X   14.50000       14.50000       14.50000    
 N  -0.1323700     -5.8559999E-02 -0.6597700    
 N   0.8129600     -0.6600600     -0.6991200    
 N   0.4566900       13.93753       2.663500    
 N   0.4587500      0.5588600       2.644210    
 N    2.562310       1.825510      0.1461600    
 N    1.905330       2.598370     -0.3372300    
 N    2.027460       5.715920      8.3990000E-02
 N    2.023820       5.436470       1.170370    
 N    1.931410       2.971470       4.997040    
 N    3.053640       2.974490       4.990840    
          18
 Energy:  -82.5572788000000     
 X  0.0000000E+00  0.0000000E+00  0.0000000E+00
 X   14.50000      0.0000000E+00  0.0000000E+00
 X  0.0000000E+00   14.50000      0.0000000E+00
 X  0.0000000E+00  0.0000000E+00   14.50000    
 X   14.50000       14.50000      0.0000000E+00
 X   14.50000      0.0000000E+00   14.50000    
 X  0.0000000E+00   14.50000       14.50000    
 X   14.50000       14.50000       14.50000    
 N  -0.1321700     -5.9260000E-02 -0.6605000    
 N   0.8118300     -0.6605800     -0.6998200    
 N   0.4565400       13.93773       2.664240    
 N   0.4587000      0.5587300       2.644880    
 N    2.563130       1.826120      0.1464600    
 N    1.905360       2.597540     -0.3375700    
 N    2.027610       5.717000      8.4169999E-02
 N    2.023980       5.437080       1.170340    
 N    1.931390       2.971310       4.997020    
 N    3.053630       2.974330       4.990780    
          18
 Energy:  -82.5583691000000     
 X  0.0000000E+00  0.0000000E+00  0.0000000E+00
 X   14.50000      0.0000000E+00  0.0000000E+00
 X  0.0000000E+00   14.50000      0.0000000E+00
 X  0.0000000E+00  0.0000000E+00   14.50000    
 X   14.50000       14.50000      0.0000000E+00
 X   14.50000      0.0000000E+00   14.50000    
 X  0.0000000E+00   14.50000       14.50000    
 X   14.50000       14.50000       14.50000    
 N  -0.1329100     -5.9939999E-02 -0.6619300    
 N   0.8107300     -0.6623100     -0.7012200    
 N   0.4562600       13.93755       2.665740    
 N   0.4586300      0.5590700       2.646240    
 N    2.564280       1.827750      0.1467600    
 N    1.905840       2.595500     -0.3379300    
 N    2.027910       5.719150      8.4270000E-02
 N    2.024300       5.438200       1.170460    
 N    1.931300       2.971010       4.996980    
 N    3.053660       2.974020       4.990640    
          18
 Energy:  -82.5589656000000     
 X  0.0000000E+00  0.0000000E+00  0.0000000E+00
 X   14.50000      0.0000000E+00  0.0000000E+00
 X  0.0000000E+00   14.50000      0.0000000E+00
 X  0.0000000E+00  0.0000000E+00   14.50000    
 X   14.50000       14.50000      0.0000000E+00
 X   14.50000      0.0000000E+00   14.50000    
 X  0.0000000E+00   14.50000       14.50000    
 X   14.50000       14.50000       14.50000    
 N  -0.1340200     -6.0940001E-02 -0.6640400    
 N   0.8091200     -0.6648600     -0.7033000    
 N   0.4558400       13.93729       2.667960    
 N   0.4585200      0.5595700       2.648260    
 N    2.565990       1.830160      0.1472100    
 N    1.906540       2.592480     -0.3384700    
 N    2.028360       5.722330      8.4420003E-02
 N    2.024790       5.439860       1.170620    
 N    1.931160       2.970570       4.996920    
 N    3.053710       2.973560       4.990420    
          18
 Energy:  -82.5599228000000     
 X  0.0000000E+00  0.0000000E+00  0.0000000E+00
 X   14.50000      0.0000000E+00  0.0000000E+00
 X  0.0000000E+00   14.50000      0.0000000E+00
 X  0.0000000E+00  0.0000000E+00   14.50000    
 X   14.50000       14.50000      0.0000000E+00
 X   14.50000      0.0000000E+00   14.50000    
 X  0.0000000E+00   14.50000       14.50000    
 X   14.50000       14.50000       14.50000    
 N  -0.1350500     -6.1290000E-02 -0.6652500    
 N   0.8085600     -0.6665700     -0.7045100    
 N   0.4556000       13.93722       2.669270    
 N   0.4584700      0.5598000       2.649450    
 N    2.567490       1.830900      0.1478600    
 N    1.906410       2.591400     -0.3391700    
 N    2.028620       5.724130      8.4559999E-02
 N    2.025070       5.440810       1.170630    
 N    1.931150       2.970310       4.996870    
 N    3.053680       2.973290       4.990290    
          18
 Energy:  -82.5614913000000     
 X  0.0000000E+00  0.0000000E+00  0.0000000E+00
 X   14.50000      0.0000000E+00  0.0000000E+00
 X  0.0000000E+00   14.50000      0.0000000E+00
 X  0.0000000E+00  0.0000000E+00   14.50000    
 X   14.50000       14.50000      0.0000000E+00
 X   14.50000      0.0000000E+00   14.50000    
 X  0.0000000E+00   14.50000       14.50000    
 X   14.50000       14.50000       14.50000    
 N  -0.1381400     -6.2339999E-02 -0.6688800    
 N   0.8068800     -0.6716800     -0.7081300    
 N   0.4548800       13.93701       2.673180    
 N   0.4583100      0.5604800       2.653010    
 N    2.571990       1.833110      0.1498300    
 N    1.906010       2.588170     -0.3412700    
 N    2.029420       5.729530      8.4990002E-02
 N    2.025930       5.443670       1.170630    
 N    1.931110       2.969550       4.996730    
 N    3.053600       2.972490       4.989900    
          18
 Energy:  -82.5631072000000     
 X  0.0000000E+00  0.0000000E+00  0.0000000E+00
 X   14.50000      0.0000000E+00  0.0000000E+00
 X  0.0000000E+00   14.50000      0.0000000E+00
 X  0.0000000E+00  0.0000000E+00   14.50000    
 X   14.50000       14.50000      0.0000000E+00
 X   14.50000      0.0000000E+00   14.50000    
 X  0.0000000E+00   14.50000       14.50000    
 X   14.50000       14.50000       14.50000    
 N  -0.1386400     -6.3589998E-02 -0.6707700    
 N   0.8049400     -0.6735200     -0.7098900    
 N   0.4545200       13.93755       2.675180    
 N   0.4582500      0.5602200       2.654850    
 N    2.574680       1.833660      0.1511700    
 N    1.905370       2.587140     -0.3426600    
 N    2.029840       5.732160      8.5419998E-02
 N    2.026380       5.445130       1.170360    
 N    1.931170       2.969170       4.996650    
 N    3.053500       2.972090       4.989690    
          18
 Energy:  -82.5638705000000     
 X  0.0000000E+00  0.0000000E+00  0.0000000E+00
 X   14.50000      0.0000000E+00  0.0000000E+00
 X  0.0000000E+00   14.50000      0.0000000E+00
 X  0.0000000E+00  0.0000000E+00   14.50000    
 X   14.50000       14.50000      0.0000000E+00
 X   14.50000      0.0000000E+00   14.50000    
 X  0.0000000E+00   14.50000       14.50000    
 X   14.50000       14.50000       14.50000    
 N  -0.1393100     -6.5250002E-02 -0.6732800    
 N   0.8023600     -0.6759600     -0.7122300    
 N   0.4540500       13.93826       2.677840    
 N   0.4581700      0.5598700       2.657290    
 N    2.578250       1.834380      0.1529500    
 N    1.904500       2.585760     -0.3445100    
 N    2.030400       5.735660      8.5989997E-02
 N    2.026970       5.447080       1.169990    
 N    1.931230       2.968660       4.996540    
 N    3.053370       2.971550       4.989400    
          18
 Energy:  -82.5650652000000     
 X  0.0000000E+00  0.0000000E+00  0.0000000E+00
 X   14.50000      0.0000000E+00  0.0000000E+00
 X  0.0000000E+00   14.50000      0.0000000E+00
 X  0.0000000E+00  0.0000000E+00   14.50000    
 X   14.50000       14.50000      0.0000000E+00
 X   14.50000      0.0000000E+00   14.50000    
 X  0.0000000E+00   14.50000       14.50000    
 X   14.50000       14.50000       14.50000    
 N  -0.1396800     -6.6969998E-02 -0.6755700    
 N   0.7997300     -0.6779600     -0.7143200    
 N   0.4536300       13.93868       2.680280    
 N   0.4581200      0.5598100       2.659550    
 N    2.580520       1.836050      0.1538700    
 N    1.904680       2.583530     -0.3454800    
 N    2.030910       5.738860      8.6319998E-02
 N    2.027510       5.448750       1.169800    
 N    1.931210       2.968200       4.996430    
 N    3.053360       2.971050       4.989130    
          18
 Energy:  -82.5658812000000     
 X  0.0000000E+00  0.0000000E+00  0.0000000E+00
 X   14.50000      0.0000000E+00  0.0000000E+00
 X  0.0000000E+00   14.50000      0.0000000E+00
 X  0.0000000E+00  0.0000000E+00   14.50000    
 X   14.50000       14.50000      0.0000000E+00
 X   14.50000      0.0000000E+00   14.50000    
 X  0.0000000E+00   14.50000       14.50000    
 X   14.50000       14.50000       14.50000    
 N  -0.1403300     -6.9930002E-02 -0.6795400    
 N   0.7951900     -0.6814100     -0.7179500    
 N   0.4529100       13.93941       2.684510    
 N   0.4580500      0.5597100       2.663450    
 N    2.584440       1.838930      0.1554700    
 N    1.904990       2.579660     -0.3471700    
 N    2.031800       5.744390      8.6879998E-02
 N    2.028450       5.451650       1.169450    
 N    1.931160       2.967410       4.996240    
 N    3.053350       2.970200       4.988660    
          18
 Energy:  -82.5670875000000     
 X  0.0000000E+00  0.0000000E+00  0.0000000E+00
 X   14.50000      0.0000000E+00  0.0000000E+00
 X  0.0000000E+00   14.50000      0.0000000E+00
 X  0.0000000E+00  0.0000000E+00   14.50000    
 X   14.50000       14.50000      0.0000000E+00
 X   14.50000      0.0000000E+00   14.50000    
 X  0.0000000E+00   14.50000       14.50000    
 X   14.50000       14.50000       14.50000    
 N  -0.1413100     -7.0780002E-02 -0.6812300    
 N   0.7938900     -0.6833400     -0.7195400    
 N   0.4526000       13.93938       2.686360    
 N   0.4580200      0.5600200       2.665150    
 N    2.585910       1.840380      0.1560100    
 N    1.905340       2.577780     -0.3477400    
 N    2.032190       5.746810      8.6989999E-02
 N    2.028860       5.452850       1.169410    
 N    1.931110       2.967070       4.996160    
 N    3.053380       2.969830       4.988440    
          18
 Energy:  -82.5695378000000     
 X  0.0000000E+00  0.0000000E+00  0.0000000E+00
 X   14.50000      0.0000000E+00  0.0000000E+00
 X  0.0000000E+00   14.50000      0.0000000E+00
 X  0.0000000E+00  0.0000000E+00   14.50000    
 X   14.50000       14.50000      0.0000000E+00
 X   14.50000      0.0000000E+00   14.50000    
 X  0.0000000E+00   14.50000       14.50000    
 X   14.50000       14.50000       14.50000    
 N  -0.1442600     -7.3320001E-02 -0.6862900    
 N   0.7900000     -0.6891100     -0.7243200    
 N   0.4516700       13.93931       2.691900    
 N   0.4579600      0.5609500       2.670250    
 N    2.590330       1.844750      0.1576200    
 N    1.906400       2.572140     -0.3494600    
 N    2.033360       5.754060      8.7320000E-02
 N    2.030090       5.456450       1.169280    
 N    1.930990       2.966050       4.995890    
 N    3.053460       2.968720       4.987800    
          18
 Energy:  -82.5695401000000     
 X  0.0000000E+00  0.0000000E+00  0.0000000E+00
 X   14.50000      0.0000000E+00  0.0000000E+00
 X  0.0000000E+00   14.50000      0.0000000E+00
 X  0.0000000E+00  0.0000000E+00   14.50000    
 X   14.50000       14.50000      0.0000000E+00
 X   14.50000      0.0000000E+00   14.50000    
 X  0.0000000E+00   14.50000       14.50000    
 X   14.50000       14.50000       14.50000    
 N  -0.1501400     -7.8410000E-02 -0.6964200    
 N   0.7822100     -0.7006700     -0.7338800    
 N   0.4498000       13.93915       2.703000    
 N   0.4578200      0.5628200       2.680450    
 N    2.599180       1.853490      0.1608600    
 N    1.908530       2.560870     -0.3528900    
 N    2.035690       5.768580      8.7990001E-02
 N    2.032560       5.463660       1.169010    
 N    1.930730       2.964000       4.995360    
 N    3.053610       2.966490       4.986520    
          18
 Energy:  -82.5703229000000     
 X  0.0000000E+00  0.0000000E+00  0.0000000E+00
 X   14.50000      0.0000000E+00  0.0000000E+00
 X  0.0000000E+00   14.50000      0.0000000E+00
 X  0.0000000E+00  0.0000000E+00   14.50000    
 X   14.50000       14.50000      0.0000000E+00
 X   14.50000      0.0000000E+00   14.50000    
 X  0.0000000E+00   14.50000       14.50000    
 X   14.50000       14.50000       14.50000    
 N  -0.1472600     -7.5920001E-02 -0.6914600    
 N   0.7860200     -0.6950100     -0.7292000    
 N   0.4507200       13.93923       2.697570    
 N   0.4578900      0.5619100       2.675460    
 N    2.594850       1.849210      0.1592700    
 N    1.907490       2.566390     -0.3512100    
 N    2.034550       5.761470      8.7660000E-02
 N    2.031350       5.460130       1.169140    
 N    1.930860       2.965000       4.995620    
 N    3.053540       2.967580       4.987150    
          18
 Energy:  -82.5717830000000     
 X  0.0000000E+00  0.0000000E+00  0.0000000E+00
 X   14.50000      0.0000000E+00  0.0000000E+00
 X  0.0000000E+00   14.50000      0.0000000E+00
 X  0.0000000E+00  0.0000000E+00   14.50000    
 X   14.50000       14.50000      0.0000000E+00
 X   14.50000      0.0000000E+00   14.50000    
 X  0.0000000E+00   14.50000       14.50000    
 X   14.50000       14.50000       14.50000    
 N  -0.1488900     -7.6959997E-02 -0.6938000    
 N   0.7844300     -0.6978300     -0.7314200    
 N   0.4502900       13.93931       2.700160    
 N   0.4578600      0.5622300       2.677840    
 N    2.597470       1.850630      0.1604500    
 N    1.907440       2.564380     -0.3524300    
 N    2.035090       5.764820      8.7899998E-02
 N    2.031930       5.461810       1.168970    
 N    1.930860       2.964530       4.995490    
 N    3.053520       2.967060       4.986840    
          18
 Energy:  -82.5748665000000     
 X  0.0000000E+00  0.0000000E+00  0.0000000E+00
 X   14.50000      0.0000000E+00  0.0000000E+00
 X  0.0000000E+00   14.50000      0.0000000E+00
 X  0.0000000E+00  0.0000000E+00   14.50000    
 X   14.50000       14.50000      0.0000000E+00
 X   14.50000      0.0000000E+00   14.50000    
 X  0.0000000E+00   14.50000       14.50000    
 X   14.50000       14.50000       14.50000    
 N  -0.1537700     -8.0069996E-02 -0.7008100    
 N   0.7796400     -0.7062800     -0.7380900    
 N   0.4490100       13.93957       2.707930    
 N   0.4577900      0.5631900       2.685000    
 N    2.605330       1.854890      0.1639700    
 N    1.907280       2.558340     -0.3560900    
 N    2.036720       5.774880      8.8620000E-02
 N    2.033650       5.466850       1.168440    
 N    1.930890       2.963110       4.995100    
 N    3.053460       2.965510       4.985930    
          18
 Energy:  -82.5749754000000     
 X  0.0000000E+00  0.0000000E+00  0.0000000E+00
 X   14.50000      0.0000000E+00  0.0000000E+00
 X  0.0000000E+00   14.50000      0.0000000E+00
 X  0.0000000E+00  0.0000000E+00   14.50000    
 X   14.50000       14.50000      0.0000000E+00
 X   14.50000      0.0000000E+00   14.50000    
 X  0.0000000E+00   14.50000       14.50000    
 X   14.50000       14.50000       14.50000    
 N  -0.1635300     -8.6309999E-02 -0.7148300    
 N   0.7700600     -0.7231800     -0.7514300    
 N   0.4464600       13.94009       2.723470    
 N   0.4576500      0.5651200       2.699320    
 N    2.621050       1.863410      0.1710200    
 N    1.906950       2.546270     -0.3634000    
 N    2.039980       5.794980      9.0060003E-02
 N    2.037110       5.476930       1.167390    
 N    1.930930       2.960270       4.994320    
 N    3.053350       2.962410       4.984090    
          18
 Energy:  -82.5759434000000     
 X  0.0000000E+00  0.0000000E+00  0.0000000E+00
 X   14.50000      0.0000000E+00  0.0000000E+00
 X  0.0000000E+00   14.50000      0.0000000E+00
 X  0.0000000E+00  0.0000000E+00   14.50000    
 X   14.50000       14.50000      0.0000000E+00
 X   14.50000      0.0000000E+00   14.50000    
 X  0.0000000E+00   14.50000       14.50000    
 X   14.50000       14.50000       14.50000    
 N  -0.1587200     -8.3240002E-02 -0.7079100    
 N   0.7747800     -0.7148400     -0.7448500    
 N   0.4477200       13.93983       2.715800    
 N   0.4577200      0.5641700       2.692260    
 N    2.613290       1.859210      0.1675400    
 N    1.907110       2.552230     -0.3597900    
 N    2.038370       5.785070      8.9350000E-02
 N    2.035400       5.471960       1.167910    
 N    1.930910       2.961670       4.994700    
 N    3.053400       2.963940       4.985000    
          18
 Energy:  -82.5784177000000     
 X  0.0000000E+00  0.0000000E+00  0.0000000E+00
 X   14.50000      0.0000000E+00  0.0000000E+00
 X  0.0000000E+00   14.50000      0.0000000E+00
 X  0.0000000E+00  0.0000000E+00   14.50000    
 X   14.50000       14.50000      0.0000000E+00
 X   14.50000      0.0000000E+00   14.50000    
 X  0.0000000E+00   14.50000       14.50000    
 X   14.50000       14.50000       14.50000    
 N  -0.1606000     -8.6010002E-02 -0.7122800    
 N   0.7705800     -0.7192200     -0.7489200    
 N   0.4469500       13.94064       2.720610    
 N   0.4576900      0.5641500       2.696720    
 N    2.618320       1.861670      0.1698500    
 N    1.906890       2.548660     -0.3621800    
